HHID,fetch_water_ga,Year,Dry_Ln_2012_2002_10,Demo_group_Detail,IHS_Distance_Water,Ln_2012_2002_Categ,fetch_water
3033000610,1,2010,0,2,0,5,19
3033000610,2,2010,0,1,0,5,19
3033000610,0,2010,0,5,0,5,19
3033000610,1,2011,0,1,0,5,20
3033000610,2,2011,0,1,0,5,20
3033000610,1,2011,0,6,0,5,20
3033000610,3,2011,0,4,0,5,20
3033000610,0,2011,0,3,0,5,20
3033000610,12,2011,0,4,0,5,20
3033000610,1,2011,0,2,0,5,20
3033000610,0,2011,0,5,0,5,20
3033001501,1,2009,0,3,1.8184465,3,23
3033001501,14,2009,0,6,1.8184465,3,23
3033001501,0,2009,0,5,1.8184465,3,23
3033001501,7,2009,0,6,1.8184465,3,23
3033001501,1,2009,0,3,1.8184465,3,23
3033001501,0,2010,0,2,0,4,7
3033001501,0,2010,0,5,0,4,7
3033001501,0,2010,0,3,0,4,7
3033001501,0,2010,0,4,0,4,7
3033001501,0,2010,0,2,0,4,7
3033001501,0,2010,0,6,0,4,7
3033001501,0,2010,0,1,0,4,7
3033001501,7,2010,0,3,0,4,7
3033001501,4,2011,0,2,1.4436355,4,47
3033001501,0,2011,0,6,1.4436355,4,47
3033001501,0,2011,0,5,1.4436355,4,47
3033001501,7,2011,0,2,1.4436355,4,47
3033001501,16,2011,0,3,1.4436355,4,47
3033001501,18,2011,0,3,1.4436355,4,47
3033001501,2,2011,0,1,1.4436355,4,47
3033001502,14,2009,1,5,1.2489834,1,14
3033001502,5,2010,0,5,1.4436355,4,5
3033001502,4,2011,0,5,1.4436355,5,4
3033001504,21,2009,1,6,0.14944312,1,21
3033001504,,2009,1,6,0.14944312,1,21
3033001504,8,2010,0,4,0,4,23
3033001504,15,2010,0,6,0,4,23
3033001504,0,2010,0,6,0,4,23
3033001504,4,2011,0,6,0,5,11
3033001504,7,2011,0,4,0,5,11
3033001505,9,2009,0,6,0.29567307,3,14
3033001505,5,2009,0,1,0.29567307,3,14
3033001505,0,2009,0,5,0.29567307,3,14
3033001505,0,2009,0,1,0.29567307,3,14
3033001505,3,2010,0,1,3.4023066,4,8
3033001505,0,2010,0,5,3.4023066,4,8
3033001505,5,2010,0,6,3.4023066,4,8
3033001505,0,2010,0,1,3.4023066,4,8
3033001505,7,2011,0,1,1.4436355,4,26
3033001505,14,2011,0,6,1.4436355,4,26
3033001505,5,2011,0,1,1.4436355,4,26
3033001505,0,2011,0,5,1.4436355,4,26
3033001507,21,2009,1,3,1.8798636,1,25
3033001507,0,2009,1,1,1.8798636,1,25
3033001507,,2009,1,6,1.8798636,1,25
3033001507,4,2009,1,5,1.8798636,1,25
3033001507,9,2010,0,2,1.4436355,4,33
3033001507,8,2010,0,3,1.4436355,4,33
3033001507,14,2010,0,6,1.4436355,4,33
3033001507,2,2010,0,5,1.4436355,4,33
3033001507,0,2010,0,1,1.4436355,4,33
3033001507,14,2011,0,6,1.4436355,5,21
3033001507,7,2011,0,3,1.4436355,5,21
3033001507,0,2011,0,5,1.4436355,5,21
3033001507,0,2011,0,1,1.4436355,5,21
3033001507,0,2011,0,1,1.4436355,5,21
3033001508,7,2009,1,6,0.88137358,1,25
3033001508,9,2009,1,4,0.88137358,1,25
3033001508,0,2009,1,1,0.88137358,1,25
3033001508,3,2009,1,2,0.88137358,1,25
3033001508,6,2009,1,4,0.88137358,1,25
3033001508,,2009,1,3,0.88137358,1,25
3033001508,0,2009,1,5,0.88137358,1,25
3033001508,4,2010,0,1,0.88137358,4,32
3033001508,0,2010,0,5,0.88137358,4,32
3033001508,14,2010,0,6,0.88137358,4,32
3033001508,4,2010,0,2,0.88137358,4,32
3033001508,10,2010,0,3,0.88137358,4,32
3033001508,5,2011,0,2,0.88137358,5,28
3033001508,0,2011,0,5,0.88137358,5,28
3033001508,7,2011,0,3,0.88137358,5,28
3033001508,12,2011,0,6,0.88137358,5,28
3033001508,4,2011,0,2,0.88137358,5,28
3033001509,0,2009,1,1,0.88137358,1,31
3033001509,3,2009,1,3,0.88137358,1,31
3033001509,21,2009,1,6,0.88137358,1,31
3033001509,0,2009,1,5,0.88137358,1,31
3033001509,7,2009,1,1,0.88137358,1,31
3033001509,14,2010,0,6,0.88137358,4,24
3033001509,0,2010,0,1,0.88137358,4,24
3033001509,3,2010,0,2,0.88137358,4,24
3033001509,0,2010,0,5,0.88137358,4,24
3033001509,7,2010,0,3,0.88137358,4,24
3033001509,0,2011,0,2,0,5,22
3033001509,7,2011,0,1,0,5,22
3033001509,1,2011,0,5,0,5,22
3033001509,7,2011,0,3,0,5,22
3033001509,7,2011,0,6,0,5,22
3033001511,14,2009,0,6,0.29567307,3,14
3033001511,0,2009,0,1,0.29567307,3,14
3033001511,0,2009,0,5,0.29567307,3,14
3033001511,7,2010,0,6,0,4,14
3033001511,7,2010,0,1,0,4,14
3033001511,0,2010,0,5,0,4,14
3033001511,3,2011,0,1,0.88137358,4,22
3033001511,7,2011,0,1,0.88137358,4,22
3033001511,0,2011,0,5,0.88137358,4,22
3033001511,12,2011,0,6,0.88137358,4,22
3033001512,7,2009,0,6,0.88137358,3,21
3033001512,0,2009,0,1,0.88137358,3,21
3033001512,14,2009,0,7,0.88137358,3,21
3033001512,2,2010,0,2,0.88137358,4,2
3033001512,0,2010,0,6,0.88137358,4,2
3033001512,0,2010,0,7,0.88137358,4,2
3033001512,7,2011,0,3,0.88137358,4,29
3033001512,8,2011,0,7,0.88137358,4,29
3033001512,7,2011,0,3,0.88137358,4,29
3033001512,7,2011,0,2,0.88137358,4,29
3033001512,0,2011,0,1,0.88137358,4,29
3033001512,0,2011,0,6,0.88137358,4,29
3033001513,4,2009,0,6,0.56882495,3,6
3033001513,2,2009,0,3,0.56882495,3,6
3033001513,20,2010,0,6,0,4,20
3033001513,9,2011,0,6,0,4,9
3033001513,0,2011,0,3,0,4,9
3033003301,4,2009,1,3,0.19869012,1,20
3033003301,7,2009,1,4,0.19869012,1,20
3033003301,1,2009,1,5,0.19869012,1,20
3033003301,6,2009,1,6,0.19869012,1,20
3033003301,2,2009,1,1,0.19869012,1,20
3033003301,0,2010,0,5,0,5,21
3033003301,6,2010,0,4,0,5,21
3033003301,3,2010,0,3,0,5,21
3033003301,9,2010,0,6,0,5,21
3033003301,3,2010,0,1,0,5,21
3033003301,5,2011,0,1,0,4,20
3033003301,15,2011,0,3,0,4,20
3033003301,,2011,0,6,0,4,20
3033003301,0,2011,0,5,0,4,20
3033003302,3,2009,1,6,0.14944312,1,6
3033003302,3,2009,1,3,0.14944312,1,6
3033003302,0,2009,1,5,0.14944312,1,6
3033003302,0,2010,0,5,0,5,26
3033003302,8,2010,0,3,0,5,26
3033003302,10,2010,0,3,0,5,26
3033003302,8,2010,0,6,0,5,26
3033003302,0,2011,0,3,0,4,15
3033003302,0,2011,0,5,0,4,15
3033003302,0,2011,0,3,0,4,15
3033003302,15,2011,0,6,0,4,15
3033003303,1,2009,1,5,0.73266828,1,49
3033003303,16,2009,1,6,0.73266828,1,49
3033003303,3,2009,1,1,0.73266828,1,49
3033003303,2,2009,1,6,0.73266828,1,49
3033003303,7,2009,1,5,0.73266828,1,49
3033003303,7,2009,1,2,0.73266828,1,49
3033003303,3,2009,1,3,0.73266828,1,49
3033003303,3,2009,1,3,0.73266828,1,49
3033003303,7,2009,1,4,0.73266828,1,49
3033003303,14,2010,0,6,0.88137358,4,53
3033003303,10,2010,0,4,0.88137358,4,53
3033003303,10,2010,0,3,0.88137358,4,53
3033003303,0,2010,0,5,0.88137358,4,53
3033003303,8,2010,0,5,0.88137358,4,53
3033003303,7,2010,0,1,0.88137358,4,53
3033003303,0,2010,0,2,0.88137358,4,53
3033003303,4,2010,0,1,0.88137358,4,53
3033003303,2,2011,0,1,0,5,30
3033003303,3,2011,0,2,0,5,30
3033003303,10,2011,0,6,0,5,30
3033003303,0,2011,0,5,0,5,30
3033003303,4,2011,0,3,0,5,30
3033003303,8,2011,0,4,0,5,30
3033003303,3,2011,0,1,0,5,30
3033003304,3,2009,1,6,0.88137358,1,3
3033003304,10.5,2010,0,6,0.88137358,4,10.5
3033003304,2,2011,0,6,0,5,2
3033003306,0,2009,1,5,1.4436355,1,16
3033003306,0,2009,1,1,1.4436355,1,16
3033003306,9,2009,1,4,1.4436355,1,16
3033003306,7,2009,1,6,1.4436355,1,16
3033003306,6,2010,0,4,0,5,16
3033003306,3,2010,0,1,0,5,16
3033003306,0,2010,0,5,0,5,16
3033003306,7,2010,0,6,0,5,16
3033003306,7,2011,0,6,0.88137358,4,10
3033003306,0,2011,0,4,0.88137358,4,10
3033003306,3,2011,0,1,0.88137358,4,10
3033003306,0,2011,0,5,0.88137358,4,10
3033003307,0,2009,1,5,0.48121181,1,5
3033003307,1,2009,1,6,0.48121181,1,5
3033003307,0,2009,1,1,0.48121181,1,5
3033003307,3,2009,1,2,0.48121181,1,5
3033003307,1,2009,1,2,0.48121181,1,5
3033003307,0,2009,1,3,0.48121181,1,5
3033003307,7,2010,0,6,0,5,14
3033003307,0,2010,0,1,0,5,14
3033003307,1,2010,0,5,0,5,14
3033003307,0,2010,0,5,0,5,14
3033003307,0,2010,0,2,0,5,14
3033003307,6,2010,0,3,0,5,14
3033003307,3,2011,0,3,0,5,8
3033003307,0,2011,0,3,0,5,8
3033003307,3,2011,0,1,0,5,8
3033003307,2,2011,0,5,0,5,8
3033003307,0,2011,0,2,0,5,8
3033003307,0,2011,0,5,0,5,8
3033003307,0,2011,0,6,0,5,8
3033003308,7,2009,1,3,0.39003533,1,11
3033003308,3,2009,1,3,0.39003533,1,11
3033003308,1,2009,1,6,0.39003533,1,11
3033003308,0,2009,1,5,0.39003533,1,11
3033003308,0,2009,1,1,0.39003533,1,11
3033003308,10,2010,0,3,0,5,43
3033003308,10,2010,0,1,0,5,43
3033003308,6,2010,0,4,0,5,43
3033003308,3,2010,0,1,0,5,43
3033003308,7,2010,0,3,0,5,43
3033003308,7,2010,0,6,0,5,43
3033003308,0,2011,0,4,0,4,18
3033003308,0,2011,0,1,0,4,18
3033003308,0,2011,0,6,0,4,18
3033003308,7,2011,0,3,0,4,18
3033003308,4,2011,0,1,0,4,18
3033003308,7,2011,0,3,0,4,18
3033003309,2,2009,1,2,0.48121181,1,18
3033003309,10,2009,1,6,0.48121181,1,18
3033003309,1,2009,1,5,0.48121181,1,18
3033003309,2,2009,1,1,0.48121181,1,18
3033003309,2,2009,1,1,0.48121181,1,18
3033003309,0,2009,1,5,0.48121181,1,18
3033003309,1,2009,1,5,0.48121181,1,18
3033003309,0,2010,0,6,0,4,2
3033003309,1,2010,0,2,0,4,2
3033003309,1,2010,0,5,0,4,2
3033003309,0,2010,0,5,0,4,2
3033003309,0,2010,0,1,0,4,2
3033003309,0,2010,0,1,0,4,2
3033003309,3,2011,0,2,0,5,20
3033003309,4,2011,0,2,0,5,20
3033003309,0,2011,0,5,0,5,20
3033003309,0,2011,0,1,0,5,20
3033003309,6,2011,0,6,0,5,20
3033003309,3,2011,0,1,0,5,20
3033003309,4,2011,0,5,0,5,20
3033003311,2,2009,1,4,0.48121181,1,6
3033003311,0,2009,1,1,0.48121181,1,6
3033003311,0,2009,1,2,0.48121181,1,6
3033003311,0,2009,1,5,0.48121181,1,6
3033003311,0,2009,1,3,0.48121181,1,6
3033003311,4,2009,1,6,0.48121181,1,6
3033003311,0,2010,0,5,0,4,33
3033003311,15,2010,0,3,0,4,33
3033003311,,2010,0,6,0,4,33
3033003311,0,2010,0,1,0,4,33
3033003311,16,2010,0,4,0,4,33
3033003311,2,2010,0,2,0,4,33
3033003311,0,2010,0,5,0,4,33
3033003311,7,2011,0,6,0,4,14
3033003311,0,2011,0,5,0,4,14
3033003311,3,2011,0,3,0,4,14
3033003311,0,2011,0,2,0,4,14
3033003311,0,2011,0,1,0,4,14
3033003311,0,2011,0,5,0,4,14
3033003311,4,2011,0,4,0,4,14
3041000401,2,2009,1,2,1.1947632,1,23
3041000401,0,2009,1,5,1.1947632,1,23
3041000401,21,2009,1,6,1.1947632,1,23
3041000401,0,2009,1,1,1.1947632,1,23
3041000401,0,2009,1,5,1.1947632,1,23
3041000401,0,2010,0,5,0.88137358,4,29
3041000401,1,2010,0,6,0.88137358,4,29
3041000401,14,2010,0,6,0.88137358,4,29
3041000401,4,2010,0,2,0.88137358,4,29
3041000401,10,2010,0,2,0.88137358,4,29
3041000401,4,2011,0,6,1.4436355,4,14
3041000401,4,2011,0,2,1.4436355,4,14
3041000401,2,2011,0,2,1.4436355,4,14
3041000401,4,2011,0,6,1.4436355,4,14
3041000402,3,2009,1,3,0,1,10
3041000402,0,2009,1,1,0,1,10
3041000402,0,2009,1,7,0,1,10
3041000402,0,2009,1,5,0,1,10
3041000402,0,2009,1,5,0,1,10
3041000402,3,2009,1,1,0,1,10
3041000402,4,2009,1,4,0,1,10
3041000402,0,2010,0,5,0,4,30
3041000402,10,2010,0,1,0,4,30
3041000402,20,2010,0,4,0,4,30
3041000402,0,2011,0,5,0,4,0
3041000402,0,2011,0,7,0,4,0
3041000402,0,2011,0,4,0,4,0
3041000403,0,2009,1,7,0.73266828,1,0
3041000403,6,2010,0,5,0,4,14
3041000403,8,2010,0,6,0,4,14
3041000403,0,2010,0,7,0,4,14
3041000403,0,2010,0,6,0,4,14
3041000403,0,2011,0,6,0.88137358,4,0
3041000404,0,2009,1,7,0.56882495,1,0
3041000404,0,2009,1,7,0.56882495,1,0
3041000404,0,2010,0,7,1.4436355,4,0
3041000404,6,2011,0,2,0,4,6
3041000404,0,2011,0,3,0,4,6
3041000404,0,2011,0,5,0,4,6
3041000404,0,2011,0,1,0,4,6
3041000404,0,2011,0,7,0,4,6
3041000406,0,2009,1,2,0.88137358,1,27
3041000406,3,2009,1,6,0.88137358,1,27
3041000406,8,2009,1,4,0.88137358,1,27
3041000406,6,2009,1,6,0.88137358,1,27
3041000406,2,2009,1,2,0.88137358,1,27
3041000406,2,2009,1,1,0.88137358,1,27
3041000406,2,2009,1,1,0.88137358,1,27
3041000406,2,2009,1,1,0.88137358,1,27
3041000406,2,2009,1,1,0.88137358,1,27
3041000406,5,2010,0,2,0,4,36
3041000406,4,2010,0,1,0,4,36
3041000406,2,2010,0,1,0,4,36
3041000406,8,2010,0,6,0,4,36
3041000406,0,2010,0,1,0,4,36
3041000406,2,2010,0,1,0,4,36
3041000406,2,2010,0,3,0,4,36
3041000406,3,2010,0,4,0,4,36
3041000406,0,2010,0,2,0,4,36
3041000406,10,2010,0,6,0,4,36
3041000406,2,2011,0,5,0,4,28
3041000406,3,2011,0,6,0,4,28
3041000406,3,2011,0,2,0,4,28
3041000406,3,2011,0,2,0,4,28
3041000406,4,2011,0,6,0,4,28
3041000406,3,2011,0,1,0,4,28
3041000406,3,2011,0,2,0,4,28
3041000406,3,2011,0,4,0,4,28
3041000406,2,2011,0,1,0,4,28
3041000406,0,2011,0,5,0,4,28
3041000406,2,2011,0,3,0,4,28
3041000408,6,2009,0,6,0.19869012,2,6
3041000408,0,2009,0,4,0.19869012,2,6
3041000408,3,2010,0,6,0,4,8
3041000408,2,2010,0,7,0,4,8
3041000408,3,2010,0,4,0,4,8
3041000408,8,2011,0,6,0,5,10
3041000408,2,2011,0,7,0,5,10
3041000409,2,2009,0,3,0.29567307,2,20
3041000409,4,2009,0,3,0.29567307,2,20
3041000409,6,2009,0,6,0.29567307,2,20
3041000409,0,2009,0,5,0.29567307,2,20
3041000409,0,2009,0,3,0.29567307,2,20
3041000409,8,2009,0,4,0.29567307,2,20
3041000409,12,2010,0,4,1.4436355,4,59
3041000409,5,2010,0,3,1.4436355,4,59
3041000409,12,2010,0,6,1.4436355,4,59
3041000409,12,2010,0,3,1.4436355,4,59
3041000409,18,2010,0,4,1.4436355,4,59
3041000409,0,2010,0,5,1.4436355,4,59
3041000409,0,2011,0,5,0,5,6
3041000409,2,2011,0,6,0,5,6
3041000409,1,2011,0,3,0,5,6
3041000409,1,2011,0,4,0,5,6
3041000409,1,2011,0,1,0,5,6
3041000409,1,2011,0,3,0,5,6
3041000410,3,2009,0,5,0.88137358,2,3
3041000410,0,2011,0,5,0,5,0
3041000411,3,2009,0,6,0,2,3
3041000411,0,2009,0,5,0,2,3
3041000411,1,2010,0,6,0,4,1
3041000411,0,2010,0,5,0,4,1
3041000411,1,2011,0,6,0,5,1
3041000411,0,2011,0,3,0,5,1
3041000411,0,2011,0,5,0,5,1
3043000901,0,2009,1,1,1.1947632,1,31
3043000901,0,2009,1,4,1.1947632,1,31
3043000901,18,2009,1,3,1.1947632,1,31
3043000901,12,2009,1,3,1.1947632,1,31
3043000901,1,2009,1,7,1.1947632,1,31
3043000901,2,2010,0,4,2.0947125,4,8
3043000901,1,2010,0,7,2.0947125,4,8
3043000901,2,2010,0,3,2.0947125,4,8
3043000901,0,2010,0,1,2.0947125,4,8
3043000901,0,2010,0,5,2.0947125,4,8
3043000901,3,2010,0,6,2.0947125,4,8
3043000901,4,2011,0,7,0.88137358,5,19
3043000901,0,2011,0,1,0.88137358,5,19
3043000901,7,2011,0,3,0.88137358,5,19
3043000901,8,2011,0,4,0.88137358,5,19
3043000902,7,2009,1,2,0.48121181,1,42
3043000902,2,2009,1,5,0.48121181,1,42
3043000902,7,2009,1,3,0.48121181,1,42
3043000902,5,2009,1,2,0.48121181,1,42
3043000902,7,2009,1,3,0.48121181,1,42
3043000902,7,2009,1,6,0.48121181,1,42
3043000902,7,2009,1,3,0.48121181,1,42
3043000902,1,2010,0,3,1.4436355,4,31
3043000902,0,2010,0,3,1.4436355,4,31
3043000902,4,2010,0,2,1.4436355,4,31
3043000902,6,2010,0,3,1.4436355,4,31
3043000902,4,2010,0,2,1.4436355,4,31
3043000902,2,2010,0,5,1.4436355,4,31
3043000902,14,2010,0,6,1.4436355,4,31
3043000902,1,2011,0,3,0,5,7
3043000902,0,2011,0,3,0,5,7
3043000902,1,2011,0,3,0,5,7
3043000902,1,2011,0,2,0,5,7
3043000902,2,2011,0,6,0,5,7
3043000902,1,2011,0,2,0,5,7
3043000902,1,2011,0,5,0,5,7
3043000903,0,2009,0,5,0.73266828,3,30
3043000903,0,2009,0,1,0.73266828,3,30
3043000903,6,2009,0,6,0.73266828,3,30
3043000903,8,2009,0,1,0.73266828,3,30
3043000903,8,2009,0,4,0.73266828,3,30
3043000903,0,2009,0,1,0.73266828,3,30
3043000903,8,2009,0,1,0.73266828,3,30
3043000903,0,2010,0,1,0.88137358,4,7
3043000903,0,2010,0,1,0.88137358,4,7
3043000903,0,2010,0,1,0.88137358,4,7
3043000903,6,2010,0,2,0.88137358,4,7
3043000903,1,2010,0,5,0.88137358,4,7
3043000903,0,2011,0,1,0,5,9
3043000903,2,2011,0,5,0,5,9
3043000903,3,2011,0,2,0,5,9
3043000903,2,2011,0,2,0,5,9
3043000903,0,2011,0,1,0,5,9
3043000903,2,2011,0,1,0,5,9
3043000903,0,2011,0,6,0,5,9
3043000904,0,2009,1,7,0.88137358,1,25
3043000904,0,2009,1,5,0.88137358,1,25
3043000904,6,2009,1,3,0.88137358,1,25
3043000904,13,2009,1,7,0.88137358,1,25
3043000904,6,2009,1,2,0.88137358,1,25
3043000904,10,2010,0,3,0.88137358,4,35
3043000904,25,2010,0,7,0.88137358,4,35
3043000904,0,2010,0,7,0.88137358,4,35
3043000904,,2011,0,7,0,5,39
3043000904,9,2011,0,1,0,5,39
3043000904,0,2011,0,5,0,5,39
3043000904,5,2011,0,7,0,5,39
3043000904,25,2011,0,3,0,5,39
3043000905,0,2009,1,1,0.09983408,1,42
3043000905,2,2009,1,3,0.09983408,1,42
3043000905,5,2009,1,2,0.09983408,1,42
3043000905,1,2009,1,6,0.09983408,1,42
3043000905,8,2009,1,6,0.09983408,1,42
3043000905,0,2009,1,7,0.09983408,1,42
3043000905,10,2009,1,4,0.09983408,1,42
3043000905,10,2009,1,4,0.09983408,1,42
3043000905,2,2009,1,1,0.09983408,1,42
3043000905,4,2009,1,3,0.09983408,1,42
3043000905,0,2010,0,7,0,4,45
3043000905,10,2010,0,3,0,4,45
3043000905,4,2010,0,2,0,4,45
3043000905,5,2010,0,4,0,4,45
3043000905,10,2010,0,1,0,4,45
3043000905,0,2010,0,6,0,4,45
3043000905,6,2010,0,6,0,4,45
3043000905,2,2010,0,6,0,4,45
3043000905,8,2010,0,4,0,4,45
3043000905,0,2010,0,1,0,4,45
3043000905,0,2011,0,6,0,5,8
3043000905,0,2011,0,6,0,5,8
3043000905,0,2011,0,1,0,5,8
3043000905,,2011,0,3,0,5,8
3043000905,0,2011,0,7,0,5,8
3043000905,0,2011,0,3,0,5,8
3043000905,8,2011,0,2,0,5,8
3043000905,0,2011,0,6,0,5,8
3043000906,8,2009,0,6,0.88137358,3,8
3043000906,0,2009,0,5,0.88137358,3,8
3043000906,0,2010,0,5,0,4,12
3043000906,12,2010,0,6,0,4,12
3043000906,14,2011,0,6,0.88137358,5,14
3043000906,0,2011,0,5,0.88137358,5,14
3043000906,0,2011,0,1,0.88137358,5,14
3043000907,2,2009,0,4,0.88137358,3,10
3043000907,2,2009,0,1,0.88137358,3,10
3043000907,0,2009,0,2,0.88137358,3,10
3043000907,6,2009,0,6,0.88137358,3,10
3043000907,0,2010,0,3,0,4,16
3043000907,6,2010,0,6,0,4,16
3043000907,8,2010,0,4,0,4,16
3043000907,2,2010,0,1,0,4,16
3043000907,8,2011,0,4,0,5,21
3043000907,0,2011,0,3,0,5,21
3043000907,6,2011,0,6,0,5,21
3043000907,7,2011,0,2,0,5,21
3043000909,18,2009,0,3,0.56882495,3,42
3043000909,4,2009,0,5,0.56882495,3,42
3043000909,2,2009,0,6,0.56882495,3,42
3043000909,18,2009,0,3,0.56882495,3,42
3043000909,0,2009,0,6,0.56882495,3,42
3043000909,0,2009,0,5,0.56882495,3,42
3043000909,8,2010,0,6,0.88137358,4,34
3043000909,0,2010,0,5,0.88137358,4,34
3043000909,0,2010,0,6,0.88137358,4,34
3043000909,0,2010,0,5,0.88137358,4,34
3043000909,10,2010,0,3,0.88137358,4,34
3043000909,16,2010,0,3,0.88137358,4,34
3043000909,0,2011,0,7,0,5,33
3043000909,6,2011,0,3,0,5,33
3043000909,12,2011,0,6,0,5,33
3043000909,3,2011,0,5,0,5,33
3043000909,12,2011,0,3,0,5,33
3043000910,3,2009,1,5,0,1,3
3043000910,10,2010,0,5,0,4,10
3043000910,0,2011,0,6,0,5,7
3043000910,0,2011,0,7,0,5,7
3043000910,4,2011,0,2,0,5,7
3043000910,3,2011,0,5,0,5,7
3043000911,8,2009,0,4,1.4436355,3,22
3043000911,0,2009,0,6,1.4436355,3,22
3043000911,8,2009,0,3,1.4436355,3,22
3043000911,6,2009,0,6,1.4436355,3,22
3043000911,0,2009,0,5,1.4436355,3,22
3043000911,0,2009,0,3,1.4436355,3,22
3043000911,6,2010,0,6,0.88137358,4,22
3043000911,14,2010,0,6,0.88137358,4,22
3043000911,2,2010,0,5,0.88137358,4,22
3043000911,0,2010,0,4,0.88137358,4,22
3043000911,0,2010,0,3,0.88137358,4,22
3043000911,0,2011,0,3,0.88137358,5,6
3043000911,2,2011,0,6,0.88137358,5,6
3043000911,2,2011,0,4,0.88137358,5,6
3043000911,1,2011,0,4,0.88137358,5,6
3043000911,0,2011,0,6,0.88137358,5,6
3043000911,1,2011,0,6,0.88137358,5,6
3043000911,0,2011,0,5,0.88137358,5,6
3043000911,0,2011,0,6,0.88137358,5,6
3043000911,0,2011,0,3,0.88137358,5,6
3043001401,5,2009,1,5,0.19869012,1,8
3043001401,3,2009,1,7,0.19869012,1,8
3043001401,9,2010,0,7,0.88137358,4,9
3043001401,5,2011,0,7,0.88137358,4,5
3043001402,,2009,1,1,0.88137358,1,14
3043001402,0,2009,1,5,0.88137358,1,14
3043001402,,2009,1,1,0.88137358,1,14
3043001402,14,2009,1,1,0.88137358,1,14
3043001402,,2009,1,6,0.88137358,1,14
3043001402,4,2010,0,1,0.88137358,4,16
3043001402,12,2010,0,6,0.88137358,4,16
3043001402,0,2010,0,1,0.88137358,4,16
3043001402,0,2010,0,5,0.88137358,4,16
3043001402,0,2010,0,1,0.88137358,4,16
3043001402,0,2011,0,1,0,4,4
3043001402,2,2011,0,1,0,4,4
3043001402,0,2011,0,1,0,4,4
3043001402,1,2011,0,6,0,4,4
3043001402,1,2011,0,1,0,4,4
3043001402,0,2011,0,5,0,4,4
3043001403,8,2009,1,6,0,1,18
3043001403,0,2009,1,1,0,1,18
3043001403,4,2009,1,2,0,1,18
3043001403,4,2009,1,2,0,1,18
3043001403,0,2009,1,5,0,1,18
3043001403,2,2009,1,5,0,1,18
3043001403,0,2010,0,1,1.4436355,4,0
3043001403,,2010,0,6,1.4436355,4,0
3043001403,0,2010,0,5,1.4436355,4,0
3043001403,0,2010,0,2,1.4436355,4,0
3043001403,0,2011,0,5,0.88137358,4,11
3043001403,2,2011,0,2,0.88137358,4,11
3043001403,4,2011,0,5,0.88137358,4,11
3043001403,2,2011,0,1,0.88137358,4,11
3043001403,3,2011,0,6,0.88137358,4,11
3043001404,,2009,1,3,1.1947632,1,28
3043001404,0,2009,1,4,1.1947632,1,28
3043001404,7,2009,1,1,1.1947632,1,28
3043001404,14,2009,1,7,1.1947632,1,28
3043001404,7,2009,1,2,1.1947632,1,28
3043001404,8,2010,0,2,1.4436355,4,21
3043001404,4,2010,0,2,1.4436355,4,21
3043001404,4,2010,0,4,1.4436355,4,21
3043001404,5,2010,0,3,1.4436355,4,21
3043001404,14,2011,0,2,0,4,15
3043001404,1,2011,0,3,0,4,15
3043001405,0,2009,1,7,0.19869012,1,8
3043001405,8,2009,1,7,0.19869012,1,8
3043001405,8,2010,0,7,0.88137358,4,8
3043001405,0,2010,0,7,0.88137358,4,8
3043001405,4,2011,0,5,0,4,7
3043001405,0,2011,0,7,0,4,7
3043001405,3,2011,0,7,0,4,7
3043001406,6,2009,0,6,1.4436355,2,14
3043001406,0,2009,0,5,1.4436355,2,14
3043001406,0,2009,0,5,1.4436355,2,14
3043001406,0,2009,0,1,1.4436355,2,14
3043001406,0,2009,0,5,1.4436355,2,14
3043001406,2,2009,0,4,1.4436355,2,14
3043001406,6,2009,0,6,1.4436355,2,14
3043001406,0,2010,0,1,0,3,15
3043001406,0,2010,0,5,0,3,15
3043001406,6,2010,0,6,0,3,15
3043001406,5,2010,0,6,0,3,15
3043001406,0,2010,0,5,0,3,15
3043001406,0,2010,0,5,0,3,15
3043001406,4,2010,0,4,0,3,15
3043001406,5,2011,0,1,0,5,23
3043001406,0,2011,0,5,0,5,23
3043001406,4,2011,0,6,0,5,23
3043001406,5,2011,0,4,0,5,23
3043001406,0,2011,0,5,0,5,23
3043001406,0,2011,0,6,0,5,23
3043001406,9,2011,0,6,0,5,23
3043001406,0,2011,0,5,0,5,23
3043001407,8,2009,0,1,0.88137358,2,30
3043001407,0,2009,0,3,0.88137358,2,30
3043001407,4,2009,0,1,0.88137358,2,30
3043001407,0,2009,0,5,0.88137358,2,30
3043001407,0,2009,0,6,0.88137358,2,30
3043001407,6,2009,0,2,0.88137358,2,30
3043001407,12,2009,0,4,0.88137358,2,30
3043001407,2,2010,0,4,0.88137358,3,9
3043001407,0,2010,0,1,0.88137358,3,9
3043001407,2,2010,0,2,0.88137358,3,9
3043001407,0,2010,0,1,0.88137358,3,9
3043001407,0,2010,0,5,0.88137358,3,9
3043001407,1,2010,0,1,0.88137358,3,9
3043001407,4,2010,0,6,0.88137358,3,9
3043001407,0,2011,0,1,0,5,9
3043001407,0,2011,0,5,0,5,9
3043001407,1,2011,0,2,0,5,9
3043001407,2,2011,0,6,0,5,9
3043001407,0,2011,0,3,0,5,9
3043001407,2,2011,0,2,0,5,9
3043001407,1,2011,0,1,0,5,9
3043001407,3,2011,0,4,0,5,9
